Date,Open,High,Low,Close,Volume,nasdaq,exchange,Semiconductor,foreign,institution,KOSPI,Korea_bond_10year
2016-03-07,1223000.0,1220000.0,1231000.0,1215000.0,129639.99999999999,4708.25,1198.9,652.68,-27940.0,3749.0,1957.87,1.8719999999999999
2016-03-08,1192000.0,1223000.0,1224000.0,1186000.0,215560.0,4648.82,1199.84,638.01,-2878.0,-55025.0,1946.12,1.847
2016-03-09,1194000.0,1188000.0,1199000.0,1177000.0,173080.0,4674.38,1210.25,643.27,-27235.0,-18976.0,1952.95,1.8430000000000002
2016-03-10,1225000.0,1208000.0,1236000.0,1201000.0,282750.0,4662.16,1209.85,646.58,-91633.0,114795.0,1969.33,1.8630000000000002
2016-03-11,1249000.0,1225000.0,1253000.0,1216000.0,244830.0,4748.47,1205.09,659.14,-13934.0,17752.0,1971.41,1.916
2016-03-14,1255000.0,1267000.0,1273000.0,1249000.0,217130.0,4750.28,1188.12,656.35,12669.0,-7261.0,1972.27,1.913
2016-03-15,1253000.0,1255000.0,1264000.0,1246000.0,167690.0,4728.67,1189.05,655.41,3231.0,-36568.0,1969.97,1.919
2016-03-16,1256000.0,1256000.0,1263000.0,1253000.0,137310.0,4763.97,1194.94,661.19,11642.0,-28216.0,1974.9,1.9180000000000001
2016-03-17,1263000.0,1265000.0,1296000.0,1257000.0,246720.0,4774.98,1178.94,665.95,-32050.0,38286.0,1987.99,1.8630000000000002
2016-03-18,1273000.0,1278000.0,1278000.0,1263000.0,223170.0,4795.65,1154.59,675.03,-61756.0,40277.0,1992.12,1.8259999999999998
2016-03-21,1267000.0,1274000.0,1279000.0,1258000.0,181120.0,4808.87,1164.49,675.96,-42185.0,-4873.0,1989.76,1.8230000000000002
2016-03-22,1269000.0,1267000.0,1279000.0,1262000.0,194790.0,4821.66,1160.99,675.3,-33847.0,-5279.0,1996.81,1.844
2016-03-23,1279000.0,1269000.0,1279000.0,1262000.0,173910.0,4768.86,1157.62,666.46,-20508.0,-2773.0,1995.12,1.88
2016-03-24,1282000.0,1279000.0,1290000.0,1266000.0,218770.0,4773.51,1168.85,666.14,-13079.0,-3156.0,1985.97,1.844
2016-03-28,1294000.0,1288000.0,1300000.0,1288000.0,120630.0,4766.79,1169.9,665.21,-8671.0,-9561.0,1982.54,1.84
2016-03-29,1290000.0,1294000.0,1300000.0,1285000.0,172350.0,4846.62,1166.05,674.14,-11583.0,-17476.0,1994.91,1.805
2016-03-30,1308000.0,1310000.0,1321000.0,1302000.0,267100.0,4869.29,1155.29,680.79,14729.0,-28848.0,2002.14,1.774
2016-03-31,1312000.0,1306000.0,1314000.0,1298000.0,298910.0,4869.85,1143.92,676.89,-418.0,-25769.0,1995.85,1.787
2016-04-01,1279000.0,1299000.0,1309000.0,1271000.0,263610.0,4914.54,1145.28,681.59,28806.0,-75100.0,1973.57,1.79
2016-04-04,1305000.0,1279000.0,1305000.0,1279000.0,181840.0,4891.8,1147.9,675.39,-51871.0,17554.0,1978.97,1.768
2016-04-05,1260000.0,1299000.0,1299000.0,1260000.0,236000.0,4843.93,1152.16,671.33,5737.0,-87340.0,1962.74,1.7890000000000001
2016-04-06,1285000.0,1269000.0,1291000.0,1268000.0,183890.0,4920.72,1160.89,678.21,-80078.0,34745.0,1971.32,1.787
2016-04-07,1269000.0,1300000.0,1300000.0,1258000.0,258649.99999999997,4848.37,1156.14,667.46,-94424.0,25577.0,1973.89,1.7990000000000002
2016-04-08,1246000.0,1269000.0,1269000.0,1240000.0,251490.0,4850.69,1160.85,671.31,-79127.0,7354.0,1972.05,1.798
2016-04-11,1266000.0,1246000.0,1271000.0,1246000.0,119800.0,4833.4,1151.56,670.6,-49258.0,15746.0,1970.37,1.794
2016-04-12,1275000.0,1270000.0,1281000.0,1266000.0,134020.0,4872.09,1142.29,669.74,-34041.0,4756.0,1981.32,1.796
2016-04-14,26000.0,26000.0,26040.0,25780.0,16629999.999999998,4945.89,1146.24,679.28,5270.0,12207.0,2015.93,1.848
2016-04-15,26000.0,26180.0,26200.0,25800.0,6830000.0,4938.22,1153.7,673.49,14201.0,-6916.0,2014.71,1.8419999999999999
2016-04-18,25980.0,25900.0,26100.0,25840.0,6420000.0,4960.02,1146.89,673.96,-10756.0,14833.0,2009.1,1.841
2016-04-19,25760.0,25880.0,25920.0,25660.0,7210000.0,4940.33,1144.76,665.61,8333.0,-10879.0,2011.36,1.85
2016-04-20,25980.0,25640.0,26000.0,25640.0,7320000.0,4948.13,1129.05,672.15,-31817.0,45210.0,2005.83,1.806
2016-04-21,25880.0,26000.0,26020.0,25760.0,7240000.0,4945.89,1133.7,667.68,-532.0,7425.0,2022.1,1.8230000000000002
2016-04-22,25600.0,25880.0,25880.0,25540.0,5730000.0,4906.23,1141.39,669.03,-25240.0,21127.0,2015.49,1.819
2016-04-25,25620.0,25700.0,25700.0,25420.0,4590000.0,4895.79,1149.4,665.32,-29665.0,28338.0,2014.55,1.829
2016-04-26,25920.0,25700.0,26100.0,25660.0,7930000.0,4888.28,1151.21,674.42,264.0,24057.0,2019.63,1.82
2016-04-27,26000.0,25880.0,26000.0,25720.0,8240000.0,4863.14,1147.9,681.26,10773.0,-4895.0,2015.4,1.8090000000000002
2016-04-28,25300.0,26000.0,26000.0,25220.0,13940000.0,4805.29,1149.32,662.69,-2426.0,-43941.0,2000.93,1.7990000000000002
2016-04-29,24900.0,25200.0,25340.0,24840.0,14630000.0,4775.36,1137.29,645.34,-73543.0,18493.0,1994.15,1.7930000000000001
2016-05-02,25000.0,24940.0,25240.0,24900.0,7010000.0,4817.59,1145.4,650.27,-45201.0,17193.0,1978.15,1.808
2016-05-03,25220.0,25340.0,25400.0,25120.0,7890000.0,4763.22,1137.19,642.62,-41326.0,35117.0,1986.41,1.794
2016-05-04,25800.0,25440.0,25800.0,25240.0,13890000.0,4725.64,1151.8,634.9,-49212.0,66809.0,1976.71,1.7719999999999998
2016-05-09,25980.0,25800.0,26000.0,25700.0,13660000.0,4750.21,1170.01,636.54,24099.0,-7919.0,1967.81,1.757
2016-05-10,25920.0,25980.0,26000.0,25760.0,8350000.0,4809.88,1175.64,644.3,-4791.0,-9541.0,1982.5,1.767
2016-05-11,25840.0,25920.0,25980.0,25740.0,8700000.0,4760.69,1170.94,642.29,-50082.0,35690.0,1980.1,1.767
2016-05-12,25620.0,25840.0,25840.0,25500.0,7580000.0,4737.33,1165.35,630.77,-25405.0,-8175.0,1977.49,1.764
2016-05-13,25060.0,25620.0,25620.0,25020.0,12260000.0,4717.68,1170.49,633.26,-22033.0,-45111.0,1966.99,1.767
2016-05-16,24960.0,25060.0,25260.0,24940.0,11630000.0,4775.46,1176.65,643.33,888.0,-46425.0,1967.91,1.77
2016-05-17,25280.0,24980.0,25300.0,24980.0,9090000.0,4715.73,1178.2,638.89,-32869.0,29201.0,1968.06,1.7919999999999998
2016-05-18,25360.0,25280.0,25420.0,25100.0,8700000.0,4739.12,1177.6,649.35,-33194.0,13794.0,1956.73,1.806
2016-05-19,25400.0,25360.0,25540.0,25320.0,9210000.0,4712.53,1189.19,644.74,-2823.0,-12597.0,1946.78,1.834
2016-05-20,25380.0,25400.0,25600.0,25380.0,7960000.0,4769.56,1187.48,665.08,7557.0,-24987.0,1947.67,1.805
2016-05-23,25720.0,25380.0,25720.0,25380.0,8039999.999999999,4765.78,1191.3,669.46,-14358.0,14541.0,1955.25,1.8030000000000002
2016-05-24,25420.0,25720.0,25780.0,25360.0,9560000.0,4861.06,1183.24,685.64,-13980.0,-15339.0,1937.68,1.77
2016-05-25,25900.0,25660.0,25960.0,25480.0,11850000.0,4894.89,1188.25,689.47,18616.0,11393.0,1960.51,1.784
2016-05-26,25920.0,25980.0,26060.0,25900.0,11590000.0,4901.77,1181.85,691.58,3383.0,21371.0,1957.06,1.7890000000000001
2016-05-27,25640.0,26000.0,26020.0,25460.0,13100000.0,4933.51,1179.69,695.71,-17480.0,-9117.0,1969.17,1.781
2016-05-31,25840.0,25600.0,26000.0,25360.0,59920000.0,4948.06,1190.26,699.36,103009.0,-144866.0,1983.4,1.8119999999999998
2016-06-01,26660.0,25960.0,26820.0,25900.0,23250000.0,4952.25,1189.39,703.29,64706.0,58712.0,1982.72,1.76
2016-06-02,27300.0,27000.0,27440.0,26920.0,23640000.0,4971.36,1192.37,703.43,-27180.0,92354.0,1985.11,1.7630000000000001
2016-06-03,27540.0,27400.0,27580.0,27280.0,15550000.0,4942.52,1187.16,705.6,42518.0,-11996.0,1985.84,1.743
2016-06-07,27960.0,27720.0,28040.0,27600.0,23020000.0,4961.75,1162.99,710.55,17899.0,25749.0,2011.63,1.712
2016-06-08,28120.0,28380.0,28380.0,27780.0,17350000.0,4974.64,1155.99,710.19,-45042.0,57034.0,2027.08,1.702
2016-06-09,28600.0,28160.0,28600.0,28120.0,25630000.0,4958.62,1154.61,710.92,-79011.0,129654.0,2024.17,1.663
2016-06-10,28120.0,28480.0,28500.0,28080.0,14470000.0,4894.55,1158.99,699.04,24870.0,-38168.0,2017.63,1.641
2016-06-13,27420.0,27920.0,27920.0,27240.0,14510000.0,4848.44,1171.1,695.42,-22256.0,-678.0,1979.06,1.618
2016-06-14,27600.0,27420.0,27720.0,27380.0,12170000.0,4843.55,1172.44,695.47,-64531.0,38330.0,1972.03,1.632
2016-06-15,28260.0,27700.0,28320.0,27660.0,15110000.0,4834.93,1176.7,694.86,-19954.0,14382.0,1968.83,1.6219999999999999
2016-06-16,28180.0,28260.0,28340.0,27900.0,14450000.0,4844.91,1168.79,694.78,-60444.0,39559.0,1951.99,1.5819999999999999
2016-06-17,28520.0,28200.0,28700.0,28200.0,16410000.0,4800.34,1172.65,689.09,18039.0,-1667.0,1953.4,1.598
2016-06-20,28620.0,28540.0,28960.0,28520.0,13420000.0,4837.21,1170.56,697.08,14268.0,-14961.0,1981.12,1.6369999999999998
2016-06-21,28960.0,28640.0,28980.0,28520.0,9680000.0,4843.76,1159.94,699.4,19419.0,-18206.0,1982.7,1.624
2016-06-22,28900.0,28920.0,29000.0,28620.0,8860000.0,4833.32,1153.19,699.4,24339.0,-37090.0,1992.58,1.64
2016-06-23,28600.0,28880.0,28900.0,28540.0,11210000.0,4910.04,1149.28,716.67,45215.0,-64928.0,1986.71,1.631
2016-06-24,28000.0,28900.0,28900.0,27200.0,20500000.0,4707.98,1141.75,675.4,51081.0,-83147.0,1925.24,1.4969999999999999
2016-06-27,27960.0,28000.0,28100.0,27700.0,11840000.0,4594.44,1172.62,648.32,81995.0,-92112.0,1926.85,1.4809999999999999
2016-06-28,27980.0,27800.0,28080.0,27580.0,10690000.0,4691.87,1180.19,665.75,39661.0,-74074.0,1936.22,1.485
2016-06-29,27920.0,28160.0,28240.0,27820.0,10410000.0,4779.24,1167.07,679.37,-17617.0,-12090.0,1956.36,1.464
2016-06-30,28500.0,28160.0,28900.0,27940.0,13650000.0,4842.67,1154.67,691.67,-50938.0,29983.0,1970.35,1.4680000000000002
2016-07-01,29320.0,28540.0,29580.0,28540.0,14340000.0,4862.57,1151.99,685.01,2510.0,45649.0,1987.32,1.41
2016-07-05,29380.0,29320.0,29500.0,29240.0,7770000.0,4822.9,1151.79,672.51,-6786.0,-11621.0,1989.85,1.419
2016-07-06,28420.0,28940.0,29040.0,28240.0,16040000.0,4859.16,1159.05,673.55,35502.0,-90315.0,1953.12,1.389
2016-07-07,29000.0,28420.0,29000.0,28320.0,11310000.0,4876.81,1159.45,681.82,-53361.0,57228.0,1974.08,1.379
2016-07-08,29200.0,29000.0,29500.0,28980.0,12340000.0,4956.76,1158.25,701.07,-43580.0,57591.0,1963.1,1.375
2016-07-11,29780.0,29200.0,30000.0,29200.0,13430000.0,4988.64,1149.75,708.9,42446.0,7330.0,1988.54,1.381
2016-07-12,29280.0,29980.0,30100.0,29200.0,10970000.0,5022.82,1151.34,718.36,-5541.0,-156.0,1991.23,1.393
2016-07-13,29620.0,29920.0,29920.0,29260.0,9900000.0,5005.73,1143.29,718.9,-75583.0,73273.0,2005.55,1.391
2016-07-14,30000.0,29620.0,30000.0,29520.0,12380000.0,5034.06,1146.22,724.23,-55831.0,102116.0,2008.77,1.367
2016-07-15,30360.0,30000.0,30440.0,29720.0,11590000.0,5029.59,1131.39,723.64,-10860.0,68368.0,2017.26,1.396
2016-07-18,30660.0,30360.0,30660.0,30000.0,10920000.0,5055.78,1137.65,734.54,-25267.0,55077.0,2021.11,1.415
2016-07-19,30660.0,30560.0,30800.0,30440.0,10120000.0,5036.37,1134.89,731.78,-89007.0,99257.0,2016.89,1.4280000000000002
2016-07-20,30800.0,30660.0,30840.0,30480.0,7760000.0,5089.93,1141.01,743.74,-26025.0,39797.0,2015.46,1.419
2016-07-21,30860.0,30800.0,30940.0,30740.0,7950000.0,5073.9,1142.5,738.3,17549.0,-9009.0,2012.22,1.4380000000000002
2016-07-22,30320.0,30120.0,30560.0,30120.0,8270000.0,5100.16,1138.37,742.37,47243.0,-46972.0,2010.34,1.4180000000000001
2016-07-25,30040.0,30000.0,30460.0,29900.0,7580000.0,5097.63,1136.8,746.44,-879.0,-1272.0,2012.32,1.4240000000000002
2016-07-26,30600.0,30000.0,30620.0,29960.0,7210000.0,5110.05,1142.49,774.92,4989.0,4350.0,2027.34,1.411
2016-07-27,30540.0,30240.0,30580.0,30240.0,6330000.0,5139.81,1137.39,774.93,-6457.0,6557.0,2025.05,1.4040000000000001
2016-07-28,30140.0,30660.0,30720.0,29960.0,9460000.0,5154.98,1131.63,770.52,-26567.0,12620.0,2021.1,1.359
2016-07-29,30780.0,30400.0,31140.0,30220.0,14930000.0,5162.13,1124.95,766.78,-33320.0,52112.0,2016.19,1.3880000000000001
2016-08-01,31360.0,31380.0,31600.0,31200.0,11110000.0,5184.2,1111.81,768.02,-11277.0,11089.0,2029.61,1.3630000000000002
2016-08-02,30960.0,31360.0,31360.0,30920.0,8310000.000000001,5137.73,1108.09,755.73,-16029.0,-13245.0,2019.03,1.379
2016-08-03,30340.0,30960.0,30960.0,30340.0,7500000.0,5159.74,1111.75,756.53,-9634.0,-19621.0,1994.79,1.425
2016-08-04,30340.0,30380.0,30660.0,30340.0,7000000.0,5166.25,1117.36,763.57,-12261.0,-12630.0,2000.03,1.41
2016-08-05,31220.0,30580.0,31280.0,30500.0,6900000.0,5221.12,1113.59,773.78,4484.0,-288.0,2017.94,1.3880000000000001
2016-08-08,31380.0,31320.0,31500.0,31120.0,10320000.0,5213.14,1115.85,772.44,17102.0,-36669.0,2031.12,1.433
2016-08-09,31340.0,31480.0,31580.0,31140.0,8760000.0,5225.48,1107.9,778.78,15005.0,-28006.0,2043.78,1.4269999999999998
2016-08-10,30820.0,31340.0,31400.0,30680.0,12060000.0,5204.59,1103.05,772.82,8451.0,-44032.0,2044.64,1.39
2016-08-11,31180.0,30820.0,31180.0,30520.0,10370000.0,5228.4,1096.44,776.26,34298.0,-51709.0,2048.8,1.396
2016-08-12,30900.0,31180.0,31400.0,30880.0,10370000.0,5232.9,1097.8,779.84,32983.0,-53508.0,2050.47,1.41
2016-08-16,31360.0,30900.0,31520.0,30900.0,10700000.0,5227.11,1097.91,784.61,31229.0,-29508.0,2047.76,1.395
2016-08-17,31320.0,31380.0,31400.0,31020.0,6850000.0,5228.66,1095.86,784.61,15717.0,-34352.0,2043.75,1.435
2016-08-18,32800.0,31340.0,32880.0,31320.0,17870000.0,5240.15,1108.07,790.16,5017.0,45045.0,2055.47,1.416
2016-08-19,33500.0,32760.0,33500.0,32720.0,15290000.0,5238.38,1108.13,797.06,-33443.0,-20796.0,2056.24,1.422
2016-08-22,33300.0,33480.0,33840.0,33180.0,12590000.0,5244.6,1116.66,797.29,14792.0,-79757.0,2042.16,1.435
2016-08-23,33740.0,33300.0,33880.0,33140.0,10930000.0,5260.08,1123.73,801.31,-38126.0,-29517.0,2049.93,1.422
2016-08-24,33060.0,33600.0,33640.0,32720.0,15870000.0,5217.69,1120.58,794.34,16170.0,-92125.0,2043.76,1.4180000000000001
2016-08-25,32780.0,32600.0,33180.0,32440.0,14120000.0,5212.2,1121.39,797.47,63814.0,-109409.0,2042.92,1.421
2016-08-26,32240.0,32120.0,32460.0,32060.0,12050000.0,5218.92,1115.82,801.4,55423.0,-68662.0,2037.5,1.423
2016-08-29,32800.0,32040.0,32800.0,31940.0,8840000.0,5232.33,1123.05,803.62,3465.0,4601.0,2032.35,1.445
2016-08-30,32900.0,32940.0,33420.0,32660.0,7840000.0,5222.99,1120.09,802.07,35677.0,-25318.0,2039.74,1.452
2016-08-31,32400.0,32820.0,32820.0,32220.0,20480000.0,5213.22,1120.24,801.48,47566.0,-47413.0,2034.65,1.4780000000000002
2016-09-01,31740.0,31660.0,31760.0,31260.0,18740000.0,5227.21,1116.3,808.36,41051.0,-80291.0,2032.72,1.526
2016-09-02,31940.0,31900.0,32260.0,31760.0,8070000.0,5249.9,1118.09,806.95,-21328.0,27451.0,2038.31,1.53
2016-09-06,32860.0,32140.0,32900.0,31940.0,7660000.0,5275.91,1104.55,805.1,-31832.0,34620.0,2066.53,1.506
2016-09-07,32420.0,32960.0,33040.0,32420.0,9570000.0,5283.93,1094.63,799.2,17939.0,-15855.0,2061.88,1.4580000000000002
2016-09-08,32780.0,32460.0,32780.0,32280.0,11840000.0,5259.48,1090.7,797.57,-25669.0,31602.0,2063.73,1.47
2016-09-09,31500.0,32220.0,32360.0,31280.0,13040000.0,5125.91,1098.63,768.37,-2940.0,-48408.0,2037.87,1.511
2016-09-12,29300.0,29800.0,30120.0,29120.0,26220000.0,5211.89,1109.91,783.95,-48218.0,-19995.0,1991.48,1.565
2016-09-13,30540.0,30160.0,30980.0,29900.0,24650000.0,5155.26,1107.68,776.73,-125388.0,112261.0,1999.36,1.5730000000000002
2016-09-19,31160.0,30760.0,31380.0,30720.0,21330000.0,5235.03,1125.89,803.06,-67547.0,7386.0,2015.78,1.5830000000000002
2016-09-20,31700.0,31180.0,31760.0,31180.0,12920000.0,5241.35,1119.45,799.11,-96002.0,36384.0,2025.71,1.5759999999999998
2016-09-21,31840.0,31900.0,32020.0,31520.0,9960000.0,5295.18,1117.2,810.65,-62304.0,-730.0,2035.99,1.595
2016-09-22,32360.0,32000.0,32820.0,31980.0,11010000.0,5339.52,1103.84,813.51,-35328.0,-8972.0,2049.7,1.517
2016-09-23,31420.0,31640.0,31960.0,31320.0,16719999.999999998,5305.75,1103.34,804.59,10808.0,-88522.0,2054.07,1.5
2016-09-26,31360.0,31420.0,31920.0,31280.0,13150000.0,5257.49,1104.36,796.64,-46519.0,-29330.0,2047.11,1.496
2016-09-27,31380.0,31000.0,31500.0,30660.0,9830000.0,5305.71,1108.91,810.84,32428.0,-33767.0,2062.82,1.494
2016-09-28,31340.0,31080.0,31460.0,31080.0,7810000.0,5318.55,1097.23,812.47,3719.0,-4307.0,2053.06,1.4669999999999999
2016-09-29,32000.0,31460.0,32380.0,31440.0,11380000.0,5269.15,1092.3,822.64,1066.0,14661.0,2068.72,1.455
2016-09-30,31960.0,31800.0,32300.0,31700.0,11530000.0,5312.0,1102.67,835.6,17639.0,-17993.0,2043.63,1.401
2016-10-04,32280.0,32200.0,32480.0,32120.0,10240000.0,5289.66,1104.13,827.34,3027.0,-1173.0,2054.86,1.455
2016-10-05,32380.0,32020.0,32520.0,31940.0,11450000.0,5316.02,1116.58,833.71,10568.0,-11894.0,2053.0,1.511
2016-10-06,33820.0,33920.0,34000.0,33340.0,27880000.0,5306.85,1115.02,838.6,35060.0,5312.0,2065.3,1.5419999999999998
2016-10-07,34120.0,34000.0,34320.0,33800.0,21380000.0,5292.4,1115.36,837.02,-31914.0,46400.0,2053.8,1.53
2016-10-10,33600.0,33000.0,33780.0,32560.0,25070000.0,5328.67,1115.81,832.91,30651.0,-15787.0,2056.82,1.548
2016-10-11,30900.0,32000.0,32500.0,30900.0,34090000.0,5246.79,1108.63,815.31,123044.0,-199263.0,2031.93,1.6159999999999999
2016-10-12,30700.0,29900.0,30900.0,29880.0,37540000.0,5239.02,1124.99,812.62,211944.0,-296609.0,2033.73,1.59
2016-10-13,31140.0,31000.0,31620.0,30900.0,21050000.0,5213.33,1125.52,803.05,-73242.0,78091.0,2015.44,1.5430000000000001
2016-10-14,31540.0,30960.0,31760.0,30940.0,14150000.0,5214.16,1129.69,809.39,-9323.0,18136.0,2022.66,1.55
2016-10-17,31800.0,31300.0,32040.0,30760.0,12660000.0,5199.82,1136.61,805.0,-36691.0,48834.0,2027.61,1.615
2016-10-18,31780.0,31440.0,31900.0,31440.0,10190000.0,5243.84,1136.56,814.74,11213.0,-11236.0,2040.43,1.6159999999999999
2016-10-19,32500.0,31580.0,32860.0,31500.0,14980000.0,5246.41,1125.13,810.93,-30573.0,81033.0,2040.94,1.6130000000000002
2016-10-20,32400.0,32520.0,33020.0,32180.0,10220000.0,5241.83,1120.36,816.72,4960.0,26832.0,2040.6,1.61
2016-10-21,31780.0,32120.0,32260.0,31760.0,10320000.0,5257.4,1131.13,814.53,33440.0,-33923.0,2033.0,1.626
2016-10-24,32160.0,31860.0,32160.0,31800.0,8750000.0,5309.83,1136.15,829.79,32325.0,-6518.0,2047.74,1.607
2016-10-25,31940.0,32000.0,32080.0,31840.0,9310000.0,5283.4,1135.6,828.67,31466.0,-3103.0,2037.17,1.6380000000000001
2016-10-26,31340.0,31940.0,31980.0,31240.0,9730000.0,5250.27,1130.23,827.22,24592.0,-32772.0,2013.89,1.631
2016-10-27,31460.0,31420.0,32340.0,31120.0,13830000.0,5215.97,1138.76,823.74,28212.0,-12300.0,2024.12,1.6669999999999998
2016-10-28,32280.0,31600.0,32280.0,31600.0,9830000.0,5190.1,1147.41,818.88,-10235.0,51068.0,2019.42,1.719
2016-10-31,32780.0,32320.0,32780.0,32220.0,11870000.0,5189.14,1147.27,823.52,21521.0,25815.0,2008.19,1.683
2016-11-01,33040.0,32600.0,33040.0,32240.0,10150000.0,5153.58,1142.73,816.08,28761.0,26282.0,2007.39,1.7309999999999999
2016-11-02,32860.0,32800.0,33040.0,32620.0,10100000.0,5105.57,1145.86,810.57,32389.0,-16561.0,1978.94,1.692
