"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2018년 02월 13일","24,640.45","24,540.33","24,705.72","24,421.03","374.41M","0.16%"
"2018년 02월 12일","24,601.27","24,337.76","24,765.16","24,290.48","496.61M","1.70%"
"2018년 02월 09일","24,190.90","23,992.67","24,382.14","23,360.29","735.03M","1.38%"
"2018년 02월 08일","23,860.46","24,902.30","24,903.68","23,849.23","657.50M","-4.15%"
"2018년 02월 07일","24,893.35","24,892.87","25,293.96","24,785.44","504.62M","-0.08%"
"2018년 02월 06일","24,912.77","24,085.17","24,946.23","23,778.74","823.94M","2.33%"
"2018년 02월 05일","24,345.75","25,337.87","25,520.53","23,923.88","714.45M","-4.60%"
"2018년 02월 02일","25,520.96","26,061.79","26,061.79","25,490.66","522.88M","-2.54%"
"2018년 02월 01일","26,186.71","26,083.04","26,306.70","26,014.44","410.62M","0.14%"
"2018년 01월 31일","26,149.39","26,268.17","26,338.03","26,050.98","479.13M","0.28%"
"2018년 01월 30일","26,076.89","26,198.45","26,256.99","26,028.42","448.33M","-1.37%"
"2018년 01월 29일","26,439.48","26,584.28","26,608.90","26,435.34","421.00M","-0.67%"
"2018년 01월 26일","26,616.71","26,466.74","26,616.71","26,425.35","477.78M","0.85%"
"2018년 01월 25일","26,392.79","26,313.06","26,458.25","26,259.72","401.39M","0.54%"
"2018년 01월 24일","26,252.12","26,282.07","26,392.80","26,106.94","518.79M","0.16%"
"2018년 01월 23일","26,210.81","26,214.87","26,246.19","26,143.90","433.49M","-0.01%"
"2018년 01월 22일","26,214.60","26,025.32","26,215.23","25,974.65","431.20M","0.55%"
"2018년 01월 19일","26,071.72","25,987.35","26,071.72","25,942.83","585.00M","0.21%"
"2018년 01월 18일","26,017.81","26,149.55","26,153.42","25,947.32","492.78M","-0.37%"
"2018년 01월 17일","26,115.65","25,910.78","26,130.45","25,865.02","522.72M","1.25%"
"2018년 01월 16일","25,792.86","25,987.62","26,086.12","25,702.99","606.52M","-0.04%"
"2018년 01월 12일","25,803.19","25,638.39","25,810.43","25,633.08","376.40M","0.89%"
"2018년 01월 11일","25,574.73","25,398.60","25,575.42","25,396.19","346.83M","0.81%"
"2018년 01월 10일","25,369.13","25,348.13","25,404.92","25,256.99","341.47M","-0.07%"
"2018년 01월 09일","25,385.80","25,312.05","25,439.78","25,308.41","333.49M","0.41%"
"2018년 01월 08일","25,283.00","25,308.40","25,311.99","25,235.41","341.39M","-0.05%"
"2018년 01월 05일","25,295.87","25,114.92","25,299.79","25,112.01","358.02M","0.88%"
"2018년 01월 04일","25,075.13","24,964.86","25,105.96","24,963.27","403.28M","0.61%"
"2018년 01월 03일","24,922.68","24,850.45","24,941.92","24,825.55","456.79M","0.40%"
"2018년 01월 02일","24,824.01","24,809.35","24,864.19","24,741.70","341.13M","0.42%"
