"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2018년 12월 31일","1,155.17","1,160.17","1,164.37","1,143.60","-","0.68%"
"2018년 12월 28일","1,147.37","1,144.78","1,168.31","1,137.84","-","0.69%"
"2018년 12월 27일","1,139.49","1,112.08","1,140.00","1,101.08","-","0.74%"
"2018년 12월 26일","1,131.10","1,082.15","1,131.30","1,066.39","-","5.77%"
"2018년 12월 24일","1,069.39","1,091.62","1,103.19","1,068.92","-","-2.90%"
"2018년 12월 21일","1,101.29","1,135.51","1,138.56","1,097.21","-","-1.47%"
"2018년 12월 20일","1,117.74","1,131.54","1,144.83","1,104.37","-","-0.86%"
"2018년 12월 19일","1,127.44","1,167.59","1,183.32","1,122.18","-","-4.24%"
"2018년 12월 18일","1,177.36","1,173.61","1,195.59","1,171.68","-","1.28%"
"2018년 12월 17일","1,162.46","1,175.55","1,193.96","1,155.78","-","-1.28%"
"2018년 12월 14일","1,177.57","1,179.87","1,201.75","1,177.27","-","-1.42%"
"2018년 12월 13일","1,194.59","1,208.00","1,211.93","1,190.13","-","-0.36%"
"2018년 12월 12일","1,198.90","1,203.64","1,216.01","1,190.40","-","1.47%"
"2018년 12월 11일","1,181.48","1,200.27","1,208.99","1,174.58","-","0.62%"
"2018년 12월 10일","1,174.19","1,157.59","1,178.73","1,152.18","-","1.41%"
"2018년 12월 07일","1,157.86","1,200.05","1,202.96","1,152.34","-","-3.74%"
"2018년 12월 06일","1,202.83","1,178.01","1,202.88","1,170.53","-","-0.54%"
"2018년 12월 04일","1,209.35","1,263.24","1,263.66","1,208.54","-","-4.98%"
"2018년 12월 03일","1,272.74","1,278.74","1,281.35","1,259.42","-","2.67%"
"2018년 11월 30일","1,239.60","1,220.52","1,239.63","1,210.16","-","1.49%"
"2018년 11월 29일","1,221.43","1,226.42","1,233.86","1,219.14","-","-0.81%"
"2018년 11월 28일","1,231.45","1,214.41","1,231.74","1,192.97","-","2.27%"
"2018년 11월 27일","1,204.08","1,193.12","1,213.55","1,189.46","-","0.20%"
"2018년 11월 26일","1,201.72","1,199.78","1,201.82","1,184.76","-","1.91%"
"2018년 11월 23일","1,179.24","1,168.86","1,189.84","1,168.86","-","-0.04%"
"2018년 11월 21일","1,179.73","1,191.60","1,196.51","1,179.45","-","0.42%"
"2018년 11월 20일","1,174.82","1,143.95","1,190.39","1,143.94","-","0.15%"
"2018년 11월 19일","1,173.01","1,213.43","1,217.54","1,172.36","-","-3.86%"
"2018년 11월 16일","1,220.14","1,194.95","1,225.82","1,193.56","-","-1.17%"
"2018년 11월 15일","1,234.62","1,189.64","1,239.71","1,189.32","-","3.34%"
"2018년 11월 14일","1,194.71","1,205.30","1,212.77","1,183.92","-","0.36%"
"2018년 11월 13일","1,190.37","1,186.53","1,213.92","1,184.71","-","1.35%"
"2018년 11월 12일","1,174.49","1,207.08","1,208.24","1,170.46","-","-4.44%"
"2018년 11월 09일","1,229.05","1,235.65","1,239.05","1,218.21","-","-1.85%"
"2018년 11월 08일","1,252.23","1,241.32","1,260.91","1,240.49","-","-0.42%"
"2018년 11월 07일","1,257.47","1,255.14","1,260.69","1,242.55","-","1.19%"
"2018년 11월 06일","1,242.63","1,226.35","1,246.81","1,226.31","-","1.14%"
"2018년 11월 05일","1,228.60","1,233.96","1,235.28","1,208.37","-","-0.85%"
"2018년 11월 02일","1,239.16","1,257.10","1,260.70","1,224.78","-","-1.50%"
"2018년 11월 01일","1,258.08","1,210.60","1,261.53","1,210.37","-","4.64%"
"2018년 10월 31일","1,202.30","1,205.58","1,211.71","1,191.89","-","1.24%"
"2018년 10월 30일","1,187.57","1,141.72","1,188.74","1,140.36","-","4.16%"
"2018년 10월 29일","1,140.15","1,175.93","1,181.29","1,119.37","-","-1.11%"
"2018년 10월 26일","1,153.00","1,145.09","1,172.64","1,134.18","-","-1.72%"
"2018년 10월 25일","1,173.21","1,151.24","1,182.11","1,151.22","-","2.34%"
"2018년 10월 24일","1,146.41","1,204.74","1,207.33","1,144.73","-","-6.61%"
"2018년 10월 23일","1,227.61","1,197.97","1,234.37","1,189.13","-","-0.53%"
"2018년 10월 22일","1,234.20","1,236.37","1,241.49","1,223.39","-","0.67%"
"2018년 10월 19일","1,225.94","1,253.89","1,260.22","1,221.75","-","-1.55%"
"2018년 10월 18일","1,245.30","1,271.66","1,271.66","1,241.02","-","-2.51%"
"2018년 10월 17일","1,277.31","1,292.50","1,295.05","1,268.80","-","-0.44%"
"2018년 10월 16일","1,282.95","1,255.59","1,284.27","1,255.00","-","3.31%"
"2018년 10월 15일","1,241.82","1,245.88","1,255.97","1,237.49","-","-0.94%"
"2018년 10월 12일","1,253.58","1,264.38","1,269.52","1,234.36","-","1.97%"
"2018년 10월 11일","1,229.36","1,244.84","1,266.54","1,220.49","-","-1.03%"
"2018년 10월 10일","1,242.10","1,278.80","1,282.76","1,241.45","-","-4.46%"
"2018년 10월 09일","1,300.15","1,299.08","1,305.88","1,291.76","-","-0.07%"
"2018년 10월 08일","1,301.00","1,306.31","1,317.09","1,289.92","-","-1.13%"
"2018년 10월 05일","1,315.84","1,346.63","1,348.92","1,303.89","-","-2.32%"
"2018년 10월 04일","1,347.16","1,362.82","1,363.74","1,336.07","-","-1.84%"
"2018년 10월 03일","1,372.40","1,378.77","1,381.17","1,359.72","-","0.11%"
"2018년 10월 02일","1,370.87","1,368.15","1,389.46","1,368.10","-","0.03%"
"2018년 10월 01일","1,370.44","1,370.93","1,382.05","1,367.31","-","0.27%"
"2018년 09월 28일","1,366.74","1,355.37","1,370.58","1,351.90","-","0.65%"
"2018년 09월 27일","1,357.87","1,356.63","1,362.55","1,352.84","-","0.45%"
"2018년 09월 26일","1,351.85","1,360.04","1,367.82","1,350.56","-","-0.95%"
"2018년 09월 25일","1,364.82","1,383.75","1,383.84","1,362.81","-","-1.70%"
"2018년 09월 24일","1,388.46","1,375.30","1,389.06","1,369.74","-","0.39%"
"2018년 09월 21일","1,383.09","1,386.38","1,394.10","1,380.26","-","-0.33%"
"2018년 09월 20일","1,387.67","1,381.05","1,392.80","1,381.01","-","1.17%"
"2018년 09월 19일","1,371.68","1,371.51","1,377.24","1,365.33","-","0.21%"
"2018년 09월 18일","1,368.87","1,363.66","1,377.04","1,363.52","-","0.84%"
"2018년 09월 17일","1,357.48","1,370.17","1,375.73","1,356.10","-","-1.44%"
"2018년 09월 14일","1,377.31","1,369.60","1,382.35","1,365.90","-","1.11%"
"2018년 09월 13일","1,362.20","1,364.68","1,378.80","1,356.49","-","1.20%"
"2018년 09월 12일","1,346.02","1,341.55","1,346.51","1,316.76","-","-1.17%"
"2018년 09월 11일","1,361.89","1,366.11","1,371.61","1,354.73","-","-1.01%"
"2018년 09월 10일","1,375.74","1,371.24","1,376.00","1,362.56","-","1.10%"
"2018년 09월 07일","1,360.77","1,361.56","1,380.89","1,357.81","-","-0.41%"
"2018년 09월 06일","1,366.35","1,398.11","1,399.59","1,365.32","-","-2.67%"
"2018년 09월 05일","1,403.82","1,411.49","1,413.55","1,392.21","-","-0.50%"
"2018년 09월 04일","1,410.93","1,395.75","1,411.65","1,391.20","-","0.69%"
"2018년 08월 31일","1,401.20","1,392.12","1,402.84","1,392.04","-","0.58%"
"2018년 08월 30일","1,393.17","1,402.72","1,407.65","1,391.37","-","-0.94%"
"2018년 08월 29일","1,406.38","1,399.31","1,410.13","1,397.36","-","0.24%"
"2018년 08월 28일","1,402.95","1,403.63","1,408.27","1,389.32","-","0.39%"
"2018년 08월 27일","1,397.46","1,386.63","1,407.72","1,383.64","-","1.57%"
"2018년 08월 24일","1,375.88","1,364.52","1,376.24","1,361.48","-","1.46%"
"2018년 08월 23일","1,356.13","1,354.86","1,365.80","1,353.14","-","0.12%"
"2018년 08월 22일","1,354.53","1,340.46","1,355.75","1,336.89","-","0.46%"
"2018년 08월 21일","1,348.28","1,326.82","1,351.39","1,326.06","-","1.98%"
"2018년 08월 20일","1,322.10","1,325.32","1,330.01","1,307.46","-","-0.10%"
"2018년 08월 17일","1,323.41","1,317.15","1,327.02","1,304.22","-","-0.73%"
"2018년 08월 16일","1,333.09","1,343.87","1,344.42","1,329.82","-","-0.13%"
"2018년 08월 15일","1,334.86","1,341.68","1,347.85","1,321.68","-","-1.43%"
"2018년 08월 14일","1,354.19","1,364.05","1,366.63","1,352.93","-","-0.19%"
"2018년 08월 13일","1,356.75","1,357.53","1,368.77","1,355.50","-","0.14%"
"2018년 08월 10일","1,354.80","1,360.34","1,366.48","1,348.62","-","-2.47%"
"2018년 08월 09일","1,389.06","1,397.55","1,397.92","1,388.95","-","-1.05%"
"2018년 08월 08일","1,403.77","1,399.41","1,406.04","1,395.01","-","0.27%"
"2018년 08월 07일","1,400.00","1,392.43","1,400.88","1,390.13","-","0.78%"
"2018년 08월 06일","1,389.22","1,376.18","1,389.32","1,371.09","-","0.55%"
"2018년 08월 03일","1,381.64","1,379.63","1,382.86","1,372.89","-","0.20%"
"2018년 08월 02일","1,378.83","1,348.73","1,380.68","1,348.13","-","1.01%"
"2018년 08월 01일","1,365.11","1,367.81","1,379.52","1,359.63","-","-0.17%"
"2018년 07월 31일","1,367.47","1,370.03","1,386.07","1,364.83","-","0.66%"
"2018년 07월 30일","1,358.56","1,374.29","1,375.02","1,351.90","-","-1.00%"
"2018년 07월 27일","1,372.24","1,384.39","1,391.57","1,362.60","-","-0.45%"
"2018년 07월 26일","1,378.42","1,368.27","1,379.32","1,363.68","-","1.87%"
"2018년 07월 25일","1,353.15","1,345.05","1,353.30","1,328.60","-","0.49%"
"2018년 07월 24일","1,346.58","1,368.39","1,377.02","1,345.05","-","-1.09%"
"2018년 07월 23일","1,361.38","1,352.10","1,363.66","1,335.10","-","0.16%"
"2018년 07월 20일","1,359.19","1,364.93","1,366.97","1,352.43","-","-0.49%"
"2018년 07월 19일","1,365.82","1,365.95","1,371.64","1,357.39","-","-0.27%"
"2018년 07월 18일","1,369.46","1,367.68","1,371.56","1,360.11","-","0.77%"
"2018년 07월 17일","1,358.99","1,329.08","1,359.28","1,328.84","-","1.47%"
"2018년 07월 16일","1,339.24","1,341.00","1,348.35","1,338.40","-","-0.12%"
"2018년 07월 13일","1,340.83","1,348.40","1,349.21","1,339.19","-","-0.40%"
"2018년 07월 12일","1,346.20","1,331.26","1,347.57","1,324.97","-","0.71%"
"2018년 07월 11일","1,336.71","1,351.47","1,358.07","1,336.06","-","-2.59%"
"2018년 07월 10일","1,372.25","1,360.32","1,375.33","1,359.80","-","1.05%"
"2018년 07월 09일","1,358.03","1,359.83","1,360.57","1,342.10","-","0.66%"
"2018년 07월 06일","1,349.19","1,330.97","1,351.31","1,325.85","-","1.22%"
"2018년 07월 05일","1,332.96","1,312.20","1,333.14","1,311.92","-","2.72%"
"2018년 07월 03일","1,297.71","1,326.58","1,327.31","1,296.50","-","-1.82%"
"2018년 07월 02일","1,321.81","1,297.89","1,322.35","1,293.78","-","0.62%"
"2018년 06월 29일","1,313.70","1,321.89","1,329.62","1,313.70","-","0.16%"
"2018년 06월 28일","1,311.64","1,298.52","1,313.95","1,295.72","-","0.86%"
"2018년 06월 27일","1,300.51","1,338.20","1,343.47","1,300.11","-","-2.47%"
"2018년 06월 26일","1,333.40","1,334.21","1,339.91","1,326.50","-","0.40%"
"2018년 06월 25일","1,328.04","1,347.52","1,348.29","1,311.28","-","-3.13%"
"2018년 06월 22일","1,371.00","1,388.72","1,389.13","1,367.79","-","-0.72%"
"2018년 06월 21일","1,381.01","1,408.35","1,408.85","1,379.37","-","-1.26%"
"2018년 06월 20일","1,398.60","1,400.56","1,405.37","1,392.51","-","0.50%"
"2018년 06월 19일","1,391.58","1,381.53","1,392.43","1,370.86","-","-1.16%"
"2018년 06월 18일","1,407.91","1,407.35","1,409.93","1,395.17","-","-0.99%"
"2018년 06월 15일","1,422.04","1,414.87","1,423.36","1,409.31","-","-0.08%"
"2018년 06월 14일","1,423.12","1,420.64","1,429.99","1,414.86","-","0.61%"
"2018년 06월 13일","1,414.48","1,416.71","1,429.54","1,413.33","-","-0.13%"
"2018년 06월 12일","1,416.37","1,412.42","1,417.46","1,404.18","-","0.52%"
"2018년 06월 11일","1,408.99","1,409.90","1,416.48","1,404.74","-","-0.23%"
"2018년 06월 08일","1,412.29","1,407.29","1,414.92","1,400.61","-","-0.85%"
"2018년 06월 07일","1,424.34","1,438.66","1,440.55","1,414.55","-","-0.95%"
"2018년 06월 06일","1,437.94","1,430.13","1,438.13","1,423.08","-","0.66%"
"2018년 06월 05일","1,428.51","1,427.58","1,432.26","1,420.09","-","0.41%"
"2018년 06월 04일","1,422.67","1,412.99","1,423.88","1,409.43","-","0.80%"
"2018년 06월 01일","1,411.31","1,391.53","1,411.43","1,387.67","-","2.34%"
"2018년 05월 31일","1,379.00","1,383.76","1,393.61","1,377.32","-","-0.78%"
"2018년 05월 30일","1,389.91","1,388.39","1,399.78","1,383.03","-","0.65%"
"2018년 05월 29일","1,380.92","1,383.13","1,392.72","1,371.38","-","-0.71%"
"2018년 05월 25일","1,390.84","1,379.00","1,392.08","1,377.51","-","0.88%"
"2018년 05월 24일","1,378.72","1,373.63","1,382.03","1,362.11","-","0.35%"
"2018년 05월 23일","1,373.95","1,352.76","1,374.12","1,350.38","-","0.51%"
"2018년 05월 22일","1,366.97","1,369.69","1,376.85","1,362.45","-","0.56%"
"2018년 05월 21일","1,359.34","1,365.42","1,372.65","1,347.10","-","1.05%"
"2018년 05월 18일","1,345.20","1,349.59","1,354.23","1,341.04","-","-1.44%"
"2018년 05월 17일","1,364.87","1,365.82","1,376.24","1,355.27","-","-0.38%"
"2018년 05월 16일","1,370.10","1,355.67","1,372.03","1,355.65","-","1.41%"
"2018년 05월 15일","1,351.10","1,359.13","1,361.40","1,342.26","-","-1.20%"
"2018년 05월 14일","1,367.50","1,367.83","1,382.69","1,364.35","-","1.26%"
"2018년 05월 11일","1,350.46","1,353.76","1,363.04","1,348.16","-","-0.75%"
"2018년 05월 10일","1,360.72","1,346.15","1,361.10","1,344.53","-","1.80%"
"2018년 05월 09일","1,336.68","1,320.54","1,336.98","1,317.74","-","1.42%"
"2018년 05월 08일","1,318.02","1,308.36","1,318.26","1,302.32","-","0.73%"
"2018년 05월 07일","1,308.48","1,303.30","1,314.50","1,301.87","-","0.91%"
"2018년 05월 04일","1,296.73","1,257.06","1,297.81","1,253.58","-","2.31%"
"2018년 05월 03일","1,267.44","1,248.95","1,272.55","1,240.30","-","0.64%"
"2018년 05월 02일","1,259.42","1,266.80","1,270.41","1,254.61","-","-0.52%"
"2018년 05월 01일","1,265.94","1,242.67","1,266.87","1,240.89","-","1.73%"
"2018년 04월 30일","1,244.40","1,260.02","1,265.74","1,239.78","-","-1.09%"
"2018년 04월 27일","1,258.11","1,284.36","1,285.01","1,252.28","-","-0.80%"
"2018년 04월 26일","1,268.21","1,263.87","1,268.96","1,254.46","-","2.09%"
"2018년 04월 25일","1,242.19","1,249.99","1,253.69","1,223.09","-","-0.12%"
"2018년 04월 24일","1,243.67","1,266.72","1,276.31","1,232.90","-","-0.82%"
"2018년 04월 23일","1,253.98","1,275.93","1,278.45","1,251.22","-","-1.33%"
"2018년 04월 20일","1,270.83","1,285.26","1,291.83","1,265.42","-","-1.17%"
"2018년 04월 19일","1,285.88","1,313.83","1,319.24","1,281.40","-","-4.31%"
"2018년 04월 18일","1,343.78","1,346.25","1,351.58","1,331.95","-","-1.03%"
"2018년 04월 17일","1,357.72","1,342.61","1,360.62","1,340.66","-","1.89%"
"2018년 04월 16일","1,332.52","1,336.62","1,339.63","1,321.16","-","0.23%"
"2018년 04월 13일","1,329.40","1,355.00","1,355.00","1,325.07","-","-0.77%"
"2018년 04월 12일","1,339.66","1,325.86","1,343.20","1,324.09","-","1.87%"
"2018년 04월 11일","1,315.06","1,306.29","1,326.23","1,304.41","-","0.04%"
"2018년 04월 10일","1,314.54","1,305.91","1,321.99","1,295.32","-","3.20%"
"2018년 04월 09일","1,273.80","1,276.46","1,310.33","1,272.91","-","0.68%"
"2018년 04월 06일","1,265.25","1,285.19","1,301.68","1,260.47","-","-3.06%"
"2018년 04월 05일","1,305.24","1,325.63","1,329.34","1,296.56","-","-1.04%"
"2018년 04월 04일","1,319.01","1,266.06","1,321.96","1,266.06","-","1.30%"
"2018년 04월 03일","1,302.09","1,292.75","1,305.14","1,279.44","-","1.96%"
"2018년 04월 02일","1,277.01","1,316.76","1,326.09","1,265.25","-","-3.90%"
"2018년 03월 29일","1,328.90","1,312.31","1,340.66","1,300.08","-","2.24%"
"2018년 03월 28일","1,299.82","1,319.79","1,331.80","1,294.31","-","-2.12%"
"2018년 03월 27일","1,327.94","1,390.11","1,391.01","1,317.96","-","-3.78%"
"2018년 03월 26일","1,380.10","1,354.30","1,380.14","1,338.75","-","4.24%"
"2018년 03월 23일","1,323.92","1,365.82","1,370.29","1,323.92","-","-3.29%"
"2018년 03월 22일","1,368.98","1,386.07","1,399.63","1,368.50","-","-2.77%"
"2018년 03월 21일","1,407.98","1,403.42","1,425.07","1,401.47","-","0.18%"
"2018년 03월 20일","1,405.50","1,397.63","1,409.70","1,396.05","-","0.77%"
"2018년 03월 19일","1,394.82","1,409.43","1,414.50","1,375.38","-","-1.95%"
"2018년 03월 16일","1,422.54","1,427.20","1,430.57","1,419.93","-","0.03%"
"2018년 03월 15일","1,422.07","1,428.51","1,431.96","1,415.57","-","-0.10%"
"2018년 03월 14일","1,423.50","1,429.91","1,430.27","1,410.60","-","0.00%"
"2018년 03월 13일","1,423.46","1,454.75","1,464.61","1,417.46","-","-1.55%"
"2018년 03월 12일","1,445.90","1,441.41","1,453.50","1,437.08","-","1.03%"
"2018년 03월 09일","1,431.16","1,411.36","1,431.39","1,410.67","-","2.08%"
"2018년 03월 08일","1,402.05","1,408.15","1,409.25","1,393.86","-","0.11%"
"2018년 03월 07일","1,400.47","1,382.82","1,402.34","1,382.82","-","0.29%"
"2018년 03월 06일","1,396.47","1,386.29","1,399.99","1,381.51","-","1.50%"
"2018년 03월 05일","1,375.86","1,354.33","1,382.46","1,349.91","-","0.89%"
"2018년 03월 02일","1,363.78","1,324.55","1,365.66","1,322.60","-","1.76%"
"2018년 03월 01일","1,340.14","1,362.45","1,367.44","1,324.97","-","-1.61%"
"2018년 02월 28일","1,362.02","1,383.91","1,385.93","1,361.13","-","-0.92%"
"2018년 02월 27일","1,374.72","1,379.01","1,397.99","1,374.72","-","-0.40%"
"2018년 02월 26일","1,380.27","1,360.09","1,380.27","1,359.19","-","2.16%"
"2018년 02월 23일","1,351.09","1,336.72","1,351.13","1,332.34","-","2.19%"
"2018년 02월 22일","1,322.09","1,330.21","1,336.34","1,318.51","-","-0.25%"
"2018년 02월 21일","1,325.35","1,345.97","1,349.41","1,324.79","-","-1.21%"
"2018년 02월 20일","1,341.53","1,314.01","1,353.36","1,313.97","-","1.76%"
"2018년 02월 16일","1,318.32","1,318.16","1,334.31","1,317.73","-","-0.35%"
"2018년 02월 15일","1,322.95","1,316.43","1,322.99","1,291.78","-","1.22%"
"2018년 02월 14일","1,307.05","1,270.70","1,309.05","1,269.91","-","2.23%"
"2018년 02월 13일","1,278.51","1,270.77","1,279.88","1,266.61","-","-0.05%"
"2018년 02월 12일","1,279.14","1,268.29","1,287.15","1,259.64","-","1.86%"
"2018년 02월 09일","1,255.81","1,246.86","1,263.41","1,203.66","-","3.05%"
"2018년 02월 08일","1,218.66","1,277.84","1,280.17","1,218.66","-","-4.23%"
"2018년 02월 07일","1,272.50","1,287.89","1,303.83","1,272.50","-","-2.24%"
"2018년 02월 06일","1,301.66","1,241.57","1,302.39","1,238.64","-","3.65%"
"2018년 02월 05일","1,255.81","1,303.05","1,328.07","1,253.09","-","-4.72%"
"2018년 02월 02일","1,317.98","1,341.27","1,344.47","1,317.79","-","-2.74%"
"2018년 02월 01일","1,355.07","1,352.53","1,374.87","1,349.90","-","-0.47%"
"2018년 01월 31일","1,361.50","1,367.64","1,370.90","1,354.13","-","0.82%"
"2018년 01월 30일","1,350.44","1,354.82","1,366.28","1,348.94","-","-2.03%"
"2018년 01월 29일","1,378.42","1,372.72","1,388.29","1,362.22","-","-0.21%"
"2018년 01월 26일","1,381.27","1,357.39","1,381.28","1,355.41","-","3.26%"
"2018년 01월 25일","1,337.62","1,376.24","1,379.27","1,337.62","-","-1.69%"
"2018년 01월 24일","1,360.68","1,373.79","1,383.72","1,351.73","-","-2.31%"
"2018년 01월 23일","1,392.86","1,386.59","1,393.40","1,383.18","-","0.76%"
"2018년 01월 22일","1,382.41","1,372.58","1,382.41","1,367.64","-","0.76%"
"2018년 01월 19일","1,372.03","1,375.94","1,378.16","1,363.88","-","0.11%"
"2018년 01월 18일","1,370.56","1,363.47","1,377.17","1,362.50","-","0.46%"
"2018년 01월 17일","1,364.29","1,338.07","1,366.10","1,336.97","-","2.89%"
"2018년 01월 16일","1,325.97","1,334.53","1,340.96","1,318.54","-","0.29%"
"2018년 01월 12일","1,322.10","1,315.03","1,324.24","1,310.78","-","0.59%"
"2018년 01월 11일","1,314.34","1,309.35","1,314.84","1,305.20","-","0.62%"
"2018년 01월 10일","1,306.22","1,306.83","1,312.01","1,296.10","-","-1.24%"
"2018년 01월 09일","1,322.57","1,335.07","1,337.11","1,320.82","-","-0.97%"
"2018년 01월 08일","1,335.54","1,323.45","1,339.37","1,321.97","-","0.74%"
"2018년 01월 05일","1,325.71","1,321.17","1,330.31","1,316.13","-","0.64%"
"2018년 01월 04일","1,317.24","1,315.27","1,321.11","1,306.37","-","0.56%"
"2018년 01월 03일","1,309.86","1,291.66","1,310.37","1,291.29","-","1.72%"
"2018년 01월 02일","1,287.70","1,261.03","1,287.74","1,258.77","-","2.77%"
"2017년 12월 29일","1,253.05","1,267.45","1,268.62","1,253.04","-","-1.05%"
"2017년 12월 28일","1,266.30","1,268.74","1,269.24","1,264.15","-","0.23%"
"2017년 12월 27일","1,263.36","1,259.84","1,269.22","1,258.63","-","0.36%"
"2017년 12월 26일","1,258.88","1,256.09","1,259.71","1,248.46","-","-0.97%"
"2017년 12월 22일","1,271.17","1,268.95","1,272.11","1,263.08","-","-0.05%"
"2017년 12월 21일","1,271.81","1,286.42","1,287.21","1,270.53","-","-1.06%"
"2017년 12월 20일","1,285.44","1,289.37","1,291.33","1,274.69","-","0.70%"
"2017년 12월 19일","1,276.52","1,277.04","1,281.06","1,269.82","-","-0.11%"
"2017년 12월 18일","1,277.91","1,262.84","1,278.31","1,259.78","-","2.16%"
"2017년 12월 15일","1,250.89","1,234.59","1,254.61","1,231.99","-","1.50%"
"2017년 12월 14일","1,232.43","1,235.42","1,240.37","1,229.30","-","-0.05%"
"2017년 12월 13일","1,233.04","1,238.59","1,244.56","1,232.67","-","-0.01%"
"2017년 12월 12일","1,233.18","1,240.69","1,241.62","1,232.20","-","-1.00%"
"2017년 12월 11일","1,245.58","1,238.57","1,248.81","1,236.71","-","0.59%"
"2017년 12월 08일","1,238.24","1,255.42","1,259.63","1,237.24","-","-0.50%"
"2017년 12월 07일","1,244.52","1,243.75","1,248.44","1,236.63","-","0.99%"
"2017년 12월 06일","1,232.26","1,217.28","1,234.30","1,211.49","-","0.31%"
"2017년 12월 05일","1,228.51","1,221.24","1,251.35","1,213.53","-","0.05%"
"2017년 12월 04일","1,227.85","1,268.18","1,268.66","1,220.69","-","-2.45%"
"2017년 12월 01일","1,258.65","1,262.68","1,265.49","1,227.32","-","-1.09%"
"2017년 11월 30일","1,272.55","1,274.95","1,284.84","1,263.57","-","0.60%"
"2017년 11월 29일","1,265.01","1,319.92","1,320.87","1,252.38","-","-4.39%"
"2017년 11월 28일","1,323.08","1,326.28","1,326.46","1,316.14","-","-0.08%"
"2017년 11월 27일","1,324.15","1,329.58","1,331.46","1,322.22","-","-1.31%"
"2017년 11월 24일","1,341.69","1,333.56","1,342.05","1,333.03","-","0.95%"
"2017년 11월 22일","1,329.10","1,339.69","1,340.47","1,327.04","-","-0.66%"
"2017년 11월 21일","1,337.92","1,329.07","1,338.92","1,327.77","-","1.14%"
"2017년 11월 20일","1,322.81","1,312.84","1,324.77","1,311.35","-","1.22%"
"2017년 11월 17일","1,306.93","1,319.97","1,320.16","1,304.83","-","-0.47%"
"2017년 11월 16일","1,313.11","1,301.39","1,318.11","1,301.36","-","1.54%"
"2017년 11월 15일","1,293.20","1,296.02","1,298.95","1,283.71","-","-0.90%"
"2017년 11월 14일","1,305.00","1,301.83","1,308.54","1,295.41","-","-0.12%"
"2017년 11월 13일","1,306.58","1,297.50","1,308.13","1,296.42","-","0.27%"
"2017년 11월 10일","1,303.06","1,298.35","1,303.98","1,295.37","-","0.65%"
"2017년 11월 09일","1,294.66","1,306.10","1,306.45","1,278.69","-","-2.00%"
"2017년 11월 08일","1,321.13","1,314.33","1,321.90","1,310.36","-","0.35%"
"2017년 11월 07일","1,316.55","1,314.69","1,319.22","1,308.01","-","-0.06%"
"2017년 11월 06일","1,317.34","1,314.13","1,318.32","1,302.24","-","1.34%"
"2017년 11월 03일","1,299.97","1,282.41","1,300.02","1,273.15","-","1.77%"
"2017년 11월 02일","1,277.34","1,270.43","1,280.60","1,263.76","-","0.46%"
"2017년 11월 01일","1,271.51","1,284.13","1,284.68","1,260.07","-","-0.32%"
"2017년 10월 31일","1,275.61","1,265.18","1,279.32","1,265.18","-","0.77%"
"2017년 10월 30일","1,265.91","1,261.51","1,270.84","1,258.91","-","0.19%"
"2017년 10월 27일","1,263.55","1,248.36","1,264.66","1,239.98","-","2.14%"
"2017년 10월 26일","1,237.03","1,233.98","1,239.57","1,230.55","-","0.63%"
"2017년 10월 25일","1,229.27","1,236.64","1,242.21","1,216.99","-","-1.29%"
"2017년 10월 24일","1,245.38","1,239.67","1,247.19","1,236.05","-","0.67%"
"2017년 10월 23일","1,237.14","1,237.33","1,243.93","1,231.64","-","0.47%"
"2017년 10월 20일","1,231.34","1,235.44","1,237.63","1,229.48","-","0.51%"
"2017년 10월 19일","1,225.05","1,216.45","1,225.12","1,206.34","-","-0.25%"
"2017년 10월 18일","1,228.16","1,226.78","1,230.07","1,212.17","-","0.33%"
"2017년 10월 17일","1,224.12","1,223.17","1,225.01","1,218.38","-","-0.07%"
"2017년 10월 16일","1,224.99","1,224.51","1,225.10","1,216.73","-","0.47%"
"2017년 10월 13일","1,219.21","1,218.84","1,223.31","1,213.85","-","0.67%"
"2017년 10월 12일","1,211.10","1,214.13","1,219.35","1,210.40","-","-0.34%"
"2017년 10월 11일","1,215.19","1,204.90","1,215.57","1,204.03","-","0.66%"
"2017년 10월 10일","1,207.20","1,209.50","1,210.18","1,194.85","-","0.61%"
"2017년 10월 09일","1,199.86","1,194.95","1,201.09","1,194.18","-","0.71%"
"2017년 10월 06일","1,191.45","1,182.01","1,191.47","1,181.91","-","0.45%"
"2017년 10월 05일","1,186.07","1,188.57","1,189.56","1,179.53","-","0.07%"
"2017년 10월 04일","1,185.24","1,179.66","1,185.33","1,174.60","-","0.24%"
"2017년 10월 03일","1,182.43","1,180.29","1,185.53","1,177.16","-","0.31%"
"2017년 10월 02일","1,178.75","1,176.61","1,184.07","1,170.74","-","0.60%"
"2017년 09월 29일","1,171.74","1,165.49","1,172.89","1,160.39","-","0.87%"
"2017년 09월 28일","1,161.69","1,150.22","1,162.08","1,149.08","-","0.75%"
"2017년 09월 27일","1,153.00","1,141.09","1,157.54","1,137.90","-","2.36%"
"2017년 09월 26일","1,126.40","1,136.13","1,138.26","1,122.37","-","-0.05%"
"2017년 09월 25일","1,126.94","1,144.47","1,144.73","1,122.16","-","-1.97%"
"2017년 09월 22일","1,149.59","1,139.44","1,151.08","1,139.25","-","0.50%"
"2017년 09월 21일","1,143.87","1,146.48","1,147.73","1,134.13","-","-0.41%"
